Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Name_Clean,Cluster,SVD_Component_1,SVD_Component_2,Combined_Cluster
"Iza, Shutsujin! Koisen",PSP,2011.0,Adventure,Quinrose,0.0,0.0,0.01,0.0,0.01,,,,,,,iza shutsujin koisen,1,0.0,0.0,0
Grand Theft Auto III,PC,2002.0,Action,Take-Two Interactive,0.0,0.01,0.0,0.0,0.01,93.0,20.0,8.4,805.0,"DMA Design, Rockstar North",M,grand theft auto iii,1,0.0089693507585641,0.01624504843582817,0
Hiiro no Kakera: Shin Tamayori Hime Denshou,PS2,2009.0,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,,,,,,,hiiro no kakera shin tamayori hime denshou,1,0.0027297948454784436,0.0015741534898036098,0
Datenshi no Amai Yuuwaku x Kaikan Phrase,DS,2010.0,Adventure,FuRyu,0.0,0.0,0.01,0.0,0.01,,,,,,,datenshi no amai yuuwaku x kaikan phrase,1,0.0,0.0,0
Grooverider: Slot Car Thunder,XB,2003.0,Racing,Encore,0.01,0.0,0.0,0.0,0.01,45.0,9.0,7.3,8.0,King of the Jungle,E,grooverider slot car thunder,1,0.00474646698115751,0.0039441334463629196,0
Super PickUps,Wii,2009.0,Racing,XS Games,0.01,0.0,0.0,0.0,0.01,,,tbd,,Milestone S.r.l,E,super pickups,3,0.08200234742721495,0.21280834384646743,0
Bakumatsu Koihana: Shinsengumi DS,DS,2008.0,Adventure,D3Publisher,0.0,0.0,0.01,0.0,0.01,,,,,,,bakumatsu koihana shinsengumi ds,1,0.022045734645143176,0.03038155949995362,0
Digger Simulator,PC,2011.0,Simulation,Excalibur Publishing,0.0,0.01,0.0,0.0,0.01,,,,,,,digger simulator,1,0.004172997032987724,0.0016420702950491882,0
Miyako: Awayuki no Utage,PSP,2012.0,Action,Idea Factory,0.0,0.0,0.01,0.0,0.01,,,,,,,miyako awayuki no utage,1,0.0,0.0,0
LifeSigns: Surgical Unit,DS,2005.0,Simulation,JoWood Productions,0.01,0.01,0.0,0.0,0.01,61.0,17.0,7.8,5.0,Spike,T,lifesigns surgical unit,1,0.0,0.0,0
Konami Classics Vol. 2,X360,2009.0,Misc,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.01,,,tbd,,Konami,E10+,konami classics vol 2,1,0.002509333155989093,0.0045760579662585815,0
The Technomancer,PC,2016.0,Role-Playing,Focus Home Interactive,0.0,0.01,0.0,0.0,0.01,56.0,34.0,6.8,149.0,"Spidersoft, Spiders",M,the technomancer,1,0.0,0.0,0
Football Manager Live,PC,2009.0,Sports,Sega,0.0,0.01,0.0,0.0,0.01,82.0,23.0,3.1,45.0,Sports Interactive,,football manager live,1,0.016192436036435363,-0.0076630653869911095,0
Aeon Flux,XB,2005.0,Action,THQ,0.01,0.0,0.0,0.0,0.01,69.0,27.0,3,4.0,Terminal Reality,T,aeon flux,1,0.0,0.0,0
Marginal #4: Idol of Supernova,PSV,2014.0,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,,,,,,,marginal 4 idol of supernova,1,-0.00010350198063211136,0.0014142851133540648,0
Tobidase! Kagaku-kun Chikyuu Daitanken! Nazo no Chinkai Seibutsu ni Idome!,DS,2011.0,Misc,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,,,,,,tobidase kagaku kun chikyuu daitanken nazo no chinkai seibutsu ni idome,1,0.010026800824246977,-0.00015023917865191039,0
Kana: Imouto,PSP,2010.0,Adventure,CyberFront,0.0,0.0,0.01,0.0,0.01,,,,,,,kana imouto,1,1.5409009267868815e-05,7.680009642241023e-05,0
Rock N' Roll Racing,SNES,1993.0,Racing,Interplay,0.0,0.0,0.01,0.0,0.01,,,,,,,rock n roll racing,2,0.016087293756878222,0.021154917810997518,0
Impossible Creatures,PC,2002.0,Strategy,Microsoft Game Studios,0.0,0.01,0.0,0.0,0.01,72.0,30.0,8,39.0,Relic,T,impossible creatures,1,0.0005819299904999738,0.0012864764281007158,0
Serious Sam II,PC,2005.0,Shooter,Take-Two Interactive,0.0,0.01,0.0,0.0,0.01,74.0,31.0,7,152.0,Croteam,M,serious sam ii,1,0.06907071595333142,0.14805195334279633,0
Football Academy,DS,2009.0,Sports,Electronic Arts,0.0,0.01,0.0,0.0,0.01,,,,,,,football academy,1,0.01611074327538644,0.007845621588547819,0
GoGo's Crazy Bones,DS,2012.0,Action,GameMill Entertainment,0.0,0.01,0.0,0.0,0.01,,,tbd,,Black Lantern Studios,E,gogo s crazy bones,1,0.0008095145474796997,0.0022232807187622535,0
Norn + Nonette: Last Era,PSV,2015.0,Action,Idea Factory,0.0,0.0,0.01,0.0,0.01,,,,,,,norn nonette last era,1,0.0,0.0,0
Nodame Cantabile,PS2,2007.0,Misc,Banpresto,0.0,0.0,0.01,0.0,0.01,,,,,,,nodame cantabile,1,0.0,0.0,0
Games Around the World,DS,2010.0,Misc,Zoo Games,0.01,0.0,0.0,0.0,0.01,,,tbd,,Zoo Games,E10+,games around the world,1,0.2370683365133085,0.24437745764089283,0
Hitotsu Tobashi Renai V,PSV,2015.0,Adventure,Kaga Create,0.0,0.0,0.01,0.0,0.01,,,,,,,hitotsu tobashi renai v,1,0.00019092774769848315,0.00013489527257058034,0
Blitzkrieg 2 Anthology,PC,2008.0,Strategy,Ascaron Entertainment GmbH,0.0,0.01,0.0,0.0,0.01,,,tbd,,"1C, Various, 1C Company",,blitzkrieg 2 anthology,1,0.00431171898988307,0.004483248152151844,0
DoDonPachi Saidaioujou,X360,2013.0,Shooter,Cave,0.0,0.0,0.01,0.0,0.01,,,,,,,dodonpachi saidaioujou,1,5.229099793635041e-05,0.0001774412984395388,0
Last Escort: Club Katze,PS2,2010.0,Adventure,D3Publisher,0.0,0.0,0.01,0.0,0.01,,,,,,,last escort club katze,1,0.015597596732830218,-0.0010741082342694782,0
Fuuraiki 3,PSV,2015.0,Action,Unknown,0.0,0.0,0.01,0.0,0.01,,,,,,,fuuraiki 3,1,0.0,0.0,0
Phantasy Star Online 2 Episode 4: Deluxe Package,PSV,2017.0,Role-Playing,Sega,0.0,0.0,0.01,0.0,0.01,,,,,,,phantasy star online 2 episode 4 deluxe package,9,0.03247096900348008,0.0970922162070335,0
1/2 Summer +,PSP,2013.0,Adventure,Kaga Create,0.0,0.0,0.01,0.0,0.01,,,,,,,1 2 summer,1,0.0022314866188243676,0.003205907455907168,0
Winning Post 7 Maximum 2008,PS3,2008.0,Sports,Tecmo Koei,0.0,0.0,0.01,0.0,0.01,,,,,,,winning post 7 maximum 2008,1,0.04893447691436178,0.014614034301631953,0
SBK09 Superbike World Championship,PS3,2009.0,Racing,Black Bean Games,0.0,0.01,0.0,0.0,0.01,,,,,,,sbk09 superbike world championship,1,0.17431609984193108,0.17420896540840938,0
Tears to Tiara: Kakan no Daichi Portable,PSP,2010.0,Adventure,Aqua Plus,0.0,0.0,0.01,0.0,0.01,,,,,,,tears to tiara kakan no daichi portable,1,0.009712157870801135,0.0037500272281753783,0
Tantei Jinguuji Saburo DS: Fuserareta Shinjitsu,DS,2009.0,Adventure,Arc System Works,0.0,0.0,0.01,0.0,0.01,,,,,,,tantei jinguuji saburo ds fuserareta shinjitsu,1,0.015290596106831752,0.02089872982412138,0
Ninja Gaiden Sigma 2,PSV,2013.0,Action,Tecmo Koei,0.0,0.0,0.01,0.0,0.01,,,,,,,ninja gaiden sigma 2,1,0.002513058266388603,0.008405156866522509,0
UEFA Champions League 2006-2007,PSP,2007.0,Sports,Electronic Arts,0.01,0.0,0.0,0.0,0.01,71.0,14.0,tbd,,EA Canada,E,uefa champions league 2006 2007,1,0.04449053689192823,0.006005237784992674,0
Monster Rancher Advance 2,GBA,2002.0,Simulation,Tecmo Koei,0.01,0.0,0.0,0.0,0.01,79.0,5.0,9.4,9.0,"Tecmo, Graphic Research",E,monster rancher advance 2,1,0.006093133407446192,0.014610017181796747,0
Big Hero 6: Battle in the Bay,3DS,2014.0,Action,GameMill Entertainment,0.0,0.01,0.0,0.0,0.01,,,,,,,big hero 6 battle in the bay,1,0.02577571334053486,0.06410801819774202,0
Dr. Slump & Arale-Chan,DS,2008.0,Adventure,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,,,,,,dr slump arale chan,1,0.0013468750459449017,0.0023471681537318117,0
Madden NFL 13,PS3,2012.0,Sports,Electronic Arts,0.0,0.01,0.0,0.0,0.01,83.0,22.0,5.5,101.0,EA Tiburon,E,madden nfl 13,4,0.04387302762102854,0.04110986495263008,0
Umineko no Naku Koro ni Portable 1,PSP,2011.0,Adventure,Alchemist,0.0,0.0,0.01,0.0,0.01,,,,,,,umineko no naku koro ni portable 1,1,0.010919005565063861,0.0029149724694739086,0
Festa!! Hyper Girls Party,PS2,2006.0,Adventure,KID,0.0,0.0,0.01,0.0,0.01,,,,,,,festa hyper girls party,1,0.009700449927626446,0.032493286881384385,0
Geten no Hana: Yume Akari,PSP,2014.0,Misc,Tecmo Koei,0.0,0.0,0.01,0.0,0.01,,,,,,,geten no hana yume akari,1,0.0011421863746672765,0.0003048940700210881,0
Kikiite Hajimaru: Eigo Kaiwa Training - KikiTore,DS,2008.0,Misc,Benesse,0.0,0.0,0.01,0.0,0.01,,,,,,,kikiite hajimaru eigo kaiwa training kikitore,1,0.0009525174359716619,0.0015028317131056165,0
Vanark,PS,1999.0,Shooter,Jaleco,0.01,0.01,0.0,0.0,0.01,,,,,,,vanark,1,0.0,0.0,0
Game Book DS: Sword World 2.0,DS,2009.0,Role-Playing,Broccoli,0.0,0.0,0.01,0.0,0.01,,,,,,,game book ds sword world 2 0,3,0.16147532266752646,0.23441102389607207,0
WTA Tour Tennis,XB,2002.0,Sports,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.01,,,tbd,,Konami,E,wta tour tennis,1,0.020968233073699008,0.021370804558561607,0
Fernbus Simulator,PC,2016.0,Simulation,Aerosoft,0.0,0.01,0.0,0.0,0.01,,,tbd,,TML-Studios,,fernbus simulator,1,0.004172997032987724,0.0016420702950491882,0
Furious Karting,XB,2003.0,Racing,Atari,0.01,0.0,0.0,0.0,0.01,63.0,17.0,tbd,,Babylon Software,T,furious karting,1,3.0352180706134806e-05,5.782792726767443e-05,0
IL-2 Sturmovik,PC,2001.0,Simulation,Blue Byte,0.0,0.01,0.0,0.0,0.01,91.0,12.0,8.8,130.0,"1C, 1C Company",T,il 2 sturmovik,1,8.358485224633294e-05,0.0003013695690047041,0
NHL 16,PS3,2015.0,Sports,Electronic Arts,0.0,0.01,0.0,0.0,0.01,,,,,,,nhl 16,1,0.015014651575519275,-0.02480828046456864,0
Pet Shop Monogatari DS 2,DS,2010.0,Simulation,Taito,0.0,0.0,0.01,0.0,0.01,,,,,,,pet shop monogatari ds 2,1,0.021120632887101788,0.027807257145756874,0
Monkey Madness: Island Escape,DS,2010.0,Action,Storm City Games,0.01,0.0,0.0,0.0,0.01,,,tbd,,Storm City Games,E10+,monkey madness island escape,1,0.007625288834715238,0.01750069448791786,0
Chokkan! Asonde Relaxuma,DS,2008.0,Action,Rocket Company,0.0,0.0,0.01,0.0,0.01,,,,,,,chokkan asonde relaxuma,1,0.0,0.0,0
Hot Wheels: Stunt Track Challenge / World Race,GBA,2006.0,Racing,"Destination Software, Inc",0.01,0.0,0.0,0.0,0.01,,,,,,,hot wheels stunt track challenge world race,1,0.08160623654844758,0.08046765395690568,0
Minna no Conveni,DS,2010.0,Simulation,Taito,0.0,0.0,0.01,0.0,0.01,,,,,,,minna no conveni,1,0.0015424883783817086,0.0026945856235134165,0
Accel World: Kasoku no Chouten,PSP,2013.0,Adventure,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,,,,,,accel world kasoku no chouten,1,0.1352587856513072,0.1387892258624469,0
Azure Striker Gunvolt: Striker Pack,3DS,2016.0,Action,Inti Creates,0.0,0.0,0.01,0.0,0.01,,,tbd,,Inti Creates,T,azure striker gunvolt striker pack,1,0.003430069744641805,0.004083276100201258,0
SoulCalibur Legends (JP sales),Wii,2007.0,Action,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,,,,,,soulcalibur legends jp sales,8,0.05312122498158741,0.015281084933149686,0
Theatre Of War,PC,2007.0,Strategy,Kalypso Media,0.0,0.01,0.0,0.0,0.01,66.0,13.0,6.2,21.0,"Battlefront.com, 1C, 1C Company",T,theatre of war,1,0.027702232765488555,0.029063404999263243,0
Izumo 2,PS2,2006.0,Adventure,GN Software,0.0,0.0,0.01,0.0,0.01,,,,,,,izumo 2,1,0.0,0.0,0
Entaku no Seito: Students of Round,X360,2011.0,Role-Playing,ChunSoft,0.0,0.0,0.01,0.0,0.01,,,,,,,entaku no seito students of round,1,0.0012157310696524549,-0.000512086491855093,0
Bratz: Forever Diamondz,PS2,2006.0,Adventure,THQ,0.01,0.01,0.0,0.0,0.01,,,tbd,,Blitz Games,E,bratz forever diamondz,1,6.631861552876962e-05,0.0024668340963294303,0
Smiley World: Island Challenge,DS,2009.0,Puzzle,Zoo Digital Publishing,0.01,0.0,0.0,0.0,0.01,,,tbd,,Frame Studios Interactive,E,smiley world island challenge,1,0.194202158013463,0.19581929619716731,0
PC Engine Best Collention: Ginga Ojousama Densetsu Collection,PSP,2008.0,Adventure,Hudson Soft,0.0,0.0,0.01,0.0,0.01,,,,,,,pc engine best collention ginga ojousama densetsu collection,1,0.00607669826007963,0.010123423141122617,0
Isshoni Gohan. Portable,PSP,2013.0,Adventure,Boost On,0.0,0.0,0.01,0.0,0.01,,,,,,,isshoni gohan portable,1,0.025896577397747197,0.0031889853286989492,0
King of Fighters 2002: Unlimited Match Tougeki Ver.,PS2,2010.0,Fighting,SNK Playmore,0.0,0.0,0.01,0.0,0.01,,,,,,,king of fighters 2002 unlimited match tougeki ver,1,0.01440749007112313,0.010382349887833466,0
Hanayamata: Yosakoi Live,PSV,2014.0,Adventure,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,,,,,,hanayamata yosakoi live,1,-0.0038050562453618266,-0.024429171258659635,0
Malice,XB,2004.0,Platform,Evolved Games,0.01,0.0,0.0,0.0,0.01,48.0,16.0,tbd,,Argonaut Games,T,malice,1,-3.058096542196142e-09,1.5141425144649636e-08,0
htoL#NiQ: The Firefly Diary,PSV,2014.0,Platform,Nippon Ichi Software,0.0,0.0,0.01,0.0,0.01,58.0,16.0,7.7,23.0,Nippon Ichi Software,T,htol niq the firefly diary,1,0.00010459307101651062,2.810307259420161e-05,0
Rosario to Vampire: Tanabata no Miss Youkai Gakuen,DS,2008.0,Adventure,Capcom,0.0,0.0,0.01,0.0,0.01,,,,,,,rosario to vampire tanabata no miss youkai gakuen,1,0.0013403910528151737,0.002414394966832589,0
Virtua Tennis 3,PC,2007.0,Sports,Sega,0.0,0.01,0.0,0.0,0.01,,,7.4,17.0,Sumo Digital,E,virtua tennis 3,1,0.016001807496527087,0.008539300291446656,0
Wallace & Gromit: Curse of the Were-Rabbit,XB,2005.0,Adventure,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.01,,,,,,,wallace gromit curse of the were rabbit,1,0.0005277698640495221,0.000301472607802933,0
Worms: WMD,XOne,2016.0,Action,Sold Out,0.01,0.0,0.0,0.0,0.01,75.0,24.0,8.1,7.0,Team 17,E10+,worms wmd,1,0.0033475472834627274,0.004441405905453916,0
Ouka Sengoku Portable,PSP,2012.0,Adventure,Alchemist,0.0,0.0,0.01,0.0,0.01,,,,,,,ouka sengoku portable,1,0.017185176656363,0.004631997375067872,0
Shepherd's Crossing,PSP,2009.0,Simulation,Success,0.0,0.0,0.01,0.0,0.01,,,tbd,,Success,E,shepherd s crossing,1,0.0009927254311029713,0.001231317719590766,0
The Book of Unwritten Tales 2,WiiU,2016.0,Adventure,Nordic Games,0.0,0.01,0.0,0.0,0.01,,,tbd,,KING Art,T,the book of unwritten tales 2,1,0.001958604495354269,0.007916916454037625,0
Dark Parables: The Exiled Prince,PC,2011.0,Puzzle,Unknown,0.0,0.01,0.0,0.0,0.01,,,tbd,,Blue Tea Games,E10+,dark parables the exiled prince,1,0.011405643041786156,0.007449726507045039,0
Tactics Layer: Ritina Guard Senki,DS,2009.0,Strategy,D3Publisher,0.0,0.0,0.01,0.0,0.01,,,,,,,tactics layer ritina guard senki,1,0.0024026810655392696,0.0008904798163385948,0
Hyakka Yakou,PSV,2015.0,Action,Unknown,0.0,0.0,0.01,0.0,0.01,,,,,,,hyakka yakou,1,0.0,0.0,0
San-X Character Channel: All-Star Daishuugou!,DS,2008.0,Action,MTO,0.0,0.0,0.01,0.0,0.01,,,,,,,san x character channel all star daishuugou,9,0.04339293975209027,0.1333634839340214,0
Fuun Shinsengumi Bakumatsuden Portable,PSP,2009.0,Action,From Software,0.01,0.0,0.0,0.0,0.01,,,,,,,fuun shinsengumi bakumatsuden portable,1,0.014406249043364077,0.0020326535723831376,0
Doki-Doki Universe,PSV,2013.0,Adventure,Sony Computer Entertainment,0.0,0.01,0.0,0.0,0.01,66.0,7.0,5.7,16.0,SCEA,E10+,doki doki universe,1,0.001008533606583969,0.003411268888453496,0
Sega Golf Club: Miyazato San Kyoudai Naizou,PS3,2006.0,Sports,Sega,0.0,0.0,0.01,0.0,0.01,,,,,,,sega golf club miyazato san kyoudai naizou,1,0.02417601327533101,0.008102324748128076,0
Rozen Maiden: Gebetgarten,PS2,2007.0,Fighting,Taito,0.0,0.0,0.01,0.0,0.01,,,,,,,rozen maiden gebetgarten,1,3.400374717940744e-05,8.026235715278117e-05,0
Sangoku Koi Senki: Omoide Gaeshi - CS Edition,PSV,2016.0,Adventure,Prototype,0.0,0.0,0.01,0.0,0.01,,,,,,,sangoku koi senki omoide gaeshi cs edition,1,0.007753549737397798,0.006182780503729434,0
Homeworld Remastered Collection,PC,,Strategy,,0.0,0.01,0.0,0.0,0.01,86.0,49.0,8.2,324.0,Gearbox Software,E10+,homeworld remastered collection,1,0.008317945996848222,0.014290021318480808,0
Princess Arthur,PSP,2013.0,Misc,Idea Factory,0.0,0.0,0.01,0.0,0.01,,,,,,,princess arthur,1,0.0017399984803012736,0.003870135552889567,0
Brain Exercise With Dr. Kawashima,PC,2009.0,Puzzle,Namco Bandai Games,0.0,0.01,0.0,0.0,0.01,,,,,,,brain exercise with dr kawashima,1,0.0017975947655226566,0.0018826185716879177,0
Sherlock Holmes: The Devil's Daughter,PC,2016.0,Adventure,Bigben Interactive,0.0,0.01,0.0,0.0,0.01,65.0,18.0,7.3,72.0,Frogwares,T,sherlock holmes the devil s daughter,1,0.0006761211231030257,0.00034253576141117655,0
Sakura-Sou no Pet na Kanojo,PSP,2013.0,Adventure,Kadokawa Games,0.0,0.0,0.01,0.0,0.01,,,,,,,sakura sou no pet na kanojo,1,0.002518018310123146,0.007317602386592105,0
Fatal Fury: Battle Archives Volume 2 (JP sales),PS2,2007.0,Fighting,SNK Playmore,0.0,0.0,0.01,0.0,0.01,,,,,,,fatal fury battle archives volume 2 jp sales,8,0.030564761092605322,0.016792362589262037,0
Toro to Morimori,PS3,2009.0,Misc,Sony Computer Entertainment,0.0,0.0,0.01,0.0,0.01,,,,,,,toro to morimori,1,0.0002660677738369042,-0.0006470785885359805,0
Tantei Jinguuji Saburo: Hai to Diamond,PSP,2009.0,Adventure,Arc System Works,0.0,0.0,0.01,0.0,0.01,,,,,,,tantei jinguuji saburo hai to diamond,1,0.0008116498734161528,0.001195717907890217,0
Satisfashion,Wii,2010.0,Misc,Destineer,0.01,0.0,0.0,0.0,0.01,,,tbd,,XS Games,E,satisfashion,1,0.0,0.0,0
Truck Racer,Wii,2009.0,Racing,Nordic Games,0.0,0.01,0.0,0.0,0.01,,,,,,,truck racer,1,0.0036500326333132305,0.007936089104049956,0
Metal Slug Anthology,PS2,2007.0,Shooter,Ignition Entertainment,0.0,0.0,0.01,0.0,0.01,80.0,20.0,8.1,16.0,Terminal Reality,T,metal slug anthology,1,0.005494191627235823,-0.00045577558899578504,0
Shorts,DS,,Platform,Unknown,0.01,0.0,0.0,0.0,0.01,,,tbd,,Artificial Mind and Movement,E10+,shorts,1,0.0,0.0,0
K-1 Grand Prix,PS,1999.0,Fighting,Jaleco,0.01,0.01,0.0,0.0,0.01,,,,,,,k 1 grand prix,1,0.00650316840773199,0.009238427065695885,0
Rave Master: Special Attack Force!,GBA,2002.0,Fighting,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.01,56.0,9.0,tbd,,KCEJ,T,rave master special attack force,1,0.01381427202163186,0.047445135041228007,0
Simple 2000 Series Vol. 120: The Saigo no Nippon Tsuwamono,PS2,2007.0,Strategy,D3Publisher,0.0,0.0,0.01,0.0,0.01,,,,,,,simple 2000 series vol 120 the saigo no nippon tsuwamono,1,0.02191169280506577,0.01219780027744553,0
Casper,GBA,2002.0,Adventure,Microids,0.01,0.0,0.0,0.0,0.01,,,,,,,casper,1,0.001801166354915539,0.002159712847775219,0
AKB1/48: Idol to Guam de Koishitara...,X360,,Misc,,0.0,0.0,0.01,0.0,0.01,,,,,,,akb1 48 idol to guam de koishitara,1,0.00019900228958985266,0.0003729254141545722,0
Adventure Time: The Secret of the Nameless ,X360,2014.0,Adventure,Little Orbit,0.01,0.0,0.0,0.0,0.01,,,,,,,adventure time the secret of the nameless,1,0.006689985599032675,0.010299342887595955,0
Football Manager 2005,PC,2004.0,Sports,Sega,0.0,0.01,0.0,0.0,0.01,,,,,,,football manager 2005,1,0.0265644256990734,0.006033148989867791,0
Hakuoki: Reimeiroku DS,DS,2012.0,Action,Idea Factory,0.0,0.0,0.01,0.0,0.01,,,,,,,hakuoki reimeiroku ds,1,0.022438870006721467,0.030259956362953158,0
BattleForge,PC,2009.0,Strategy,Electronic Arts,0.0,0.01,0.0,0.0,0.01,75.0,37.0,7,112.0,EA Phenomic,T,battleforge,1,0.0,0.0,0
Turbo Trainz,Wii,2012.0,Racing,Mastertronic,0.0,0.01,0.0,0.0,0.01,,,,,,,turbo trainz,1,0.0035158051241766983,0.006341082217491042,0
Ro-Kyu-Bu! Secret Photo Op,PSV,2014.0,Adventure,Kadokawa Games,0.0,0.0,0.01,0.0,0.01,,,,,,,ro kyu bu secret photo op,1,0.0027783959110876653,0.0045081191860545594,0
Barbie and Her Sisters Puppy Rescue,WiiU,2015.0,Action,Namco Bandai Games,0.0,0.01,0.0,0.0,0.01,,,2.8,11.0,"Torus Games, Little Orbit",E,barbie and her sisters puppy rescue,1,0.001339357262049732,0.0025724874593917074,0
Caladrius,X360,2013.0,Shooter,Moss,0.0,0.0,0.01,0.0,0.01,,,tbd,,Moss,T,caladrius,1,0.0,0.0,0
Duel Love: Koisuru Otome wa Shouri no Megami,DS,2008.0,Adventure,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,,,,,,duel love koisuru otome wa shouri no megami,1,0.003717013206706426,0.005383750991238308,0
Super Robot Monkey Team: Game Boy Advance Video Volume 1,GBA,2005.0,Misc,,0.01,0.0,0.0,0.0,0.01,,,,,,,super robot monkey team game boy advance video volume 1,3,0.040446830882242116,0.1462737250068058,0
Freekstyle,GBA,2003.0,Racing,Zoo Digital Publishing,0.01,0.0,0.0,0.0,0.01,65.0,7.0,tbd,,Full-Fat,E,freekstyle,1,0.0,0.0,0
Mystery Legends: Beauty and the Beast,PC,2012.0,Puzzle,Focus Multimedia,0.0,0.01,0.0,0.0,0.01,,,,,Activision,E10+,mystery legends beauty and the beast,1,0.006879183015854907,0.008766336452392593,0
Tomoyo After: It's a Wonderful Life CS Edition,PS2,2007.0,Adventure,Prototype,0.0,0.0,0.01,0.0,0.01,,,,,,,tomoyo after it s a wonderful life cs edition,1,0.01338299418339924,0.013942518937505421,0
Bunmei Kaika: Aoiza Ibunroku Saien,PSP,2012.0,Action,FuRyu,0.0,0.0,0.01,0.0,0.01,,,,,,,bunmei kaika aoiza ibunroku saien,1,0.0,0.0,0
Groovin' Blocks,Wii,2009.0,Puzzle,Zoo Games,0.01,0.0,0.0,0.0,0.01,75.0,13.0,8.5,6.0,Empty Clip Studios,E,groovin blocks,1,0.0,0.0,0
Aa Megami-samaa,PS2,2007.0,Adventure,Marvelous Interactive,0.0,0.0,0.01,0.0,0.01,,,,,,,aa megami samaa,1,0.002478374650034184,0.00204651949472081,0
Rail Simulator,PC,2007.0,Simulation,Electronic Arts,0.0,0.01,0.0,0.0,0.01,72.0,13.0,6.9,24.0,Kuju Entertainment,E,rail simulator,1,0.004172997032987724,0.0016420702950491882,0
Banjo-Kazooie,X360,2008.0,Platform,Microsoft Game Studios,0.0,0.01,0.0,0.0,0.01,77.0,17.0,8.2,70.0,4J Studios,E,banjo kazooie,1,0.00025578416784832595,0.00016210676149547027,0
Monster High: New Ghoul in School,Wii,2015.0,Action,Little Orbit,0.0,0.01,0.0,0.0,0.01,,,tbd,,"Torus Games, Little Orbit",E,monster high new ghoul in school,1,0.0033009397845006785,0.007648800803938517,0
Bakumatsu Rock,PSP,2014.0,Action,Marvelous Entertainment,0.0,0.0,0.01,0.0,0.01,,,,,,,bakumatsu rock,1,-0.004932006288585295,0.017440827567070917,0
Prototype: Biohazard Bundle,XOne,2016.0,Action,Activision,0.01,0.0,0.0,0.0,0.01,56.0,4.0,3.1,14.0,Radical Entertainment,M,prototype biohazard bundle,1,0.00020832355346553266,0.0007704252195232625,0
Far East of Eden II: Manji Maru,DS,2006.0,Role-Playing,Hudson Soft,0.0,0.0,0.01,0.0,0.01,,,,,,,far east of eden ii manji maru,1,0.02964406692984605,0.0604784675822126,0
Family Jockey,Wii,2008.0,Sports,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,,,,,,family jockey,1,0.0049221525650198815,0.002529951619698576,0
Spider-Man: Friend or Foe,PC,2007.0,Action,Activision,0.01,0.0,0.0,0.0,0.01,57.0,9.0,5.3,11.0,Beenox,E10+,spider man friend or foe,6,0.02047369298595478,0.0852729334623852,0
Thunder Alley,GBA,2004.0,Racing,XS Games,0.01,0.0,0.0,0.0,0.01,23.0,4.0,tbd,,Pronto Games,E,thunder alley,1,0.0028276325549707187,0.0024953504369875246,0
Resistance Dual Pack,PS3,2011.0,Shooter,Sony Computer Entertainment,0.0,0.01,0.0,0.0,0.01,,,tbd,,Insomniac Games,M,resistance dual pack,1,0.0016327772287361066,0.010743238505558092,0
BlazBlue: Calamity Trigger,PC,2010.0,Fighting,PQube,0.0,0.01,0.0,0.0,0.01,,,8.7,26.0,Arc System Works,T,blazblue calamity trigger,1,0.0013792605416193906,0.0024297342515423826,0
Nyaruko-San: Nafushigatai Game no You na Mono,PSV,2013.0,Adventure,5pb,0.0,0.0,0.01,0.0,0.01,,,,,,,nyaruko san nafushigatai game no you na mono,3,0.01065916108739345,0.07058241163167159,0
Agatha Christie's The ABC Murders,XOne,2016.0,Adventure,Microids,0.01,0.0,0.0,0.0,0.01,66.0,7.0,7.5,8.0,Microids,,agatha christie s the abc murders,1,-4.39227212077367e-05,0.00037950654091495697,0
